customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,tenure,average_monthly,phone_services_description,internet_services_description,contact_type_description,tenure_month,service_types,tenure_years,Auto or Non-Auto
0196-VULGZ,Female,1,Yes,No,2,2,0,Electronic check,84.35,474.9,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,5.630112626,6.857248743,Two or More Lines,Fiber Optic,Month-to-Month,6,Phone and Internet,< 1 year,Non-Auto
0197-PNKNK,Female,0,Yes,Yes,2,2,1,Bank transfer (automatic),84.45,5848.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,69.25518058,92.53870841,Two or More Lines,Fiber Optic,1 Year,69,Phone and Internet,5 years,Auto
0201-MIBOL,Female,1,No,No,2,2,2,Bank transfer (automatic),102.4,6471.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,63.20166016,92.01022042,Two or More Lines,Fiber Optic,2 Year,63,Phone and Internet,5 years,Auto
0201-OAMXR,Female,0,No,No,2,2,1,Credit card (automatic),115.55,8127.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,70.33838165,304.026436,Two or More Lines,Fiber Optic,1 Year,70,Phone and Internet,5 years,Auto
0203-HHYIJ,Male,0,No,No,2,0,1,Bank transfer (automatic),25.3,676.35,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,26.73320158,15.06565321,Two or More Lines,No Internet Service,1 Year,27,Phone,3 years,Auto
0206-OYVOC,Female,0,Yes,Yes,1,0,2,Mailed check,19.25,864.2,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,44.89350649,16.37830069,One Line,No Internet Service,2 Year,45,Phone,5 years,Non-Auto
0206-TBWLC,Female,0,Yes,No,2,2,1,Mailed check,114.65,6049.5,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,52.76493676,401.7074396,Two or More Lines,Fiber Optic,1 Year,53,Phone and Internet,5 years,Non-Auto
0207-MDKNV,Female,0,No,No,1,2,0,Electronic check,105.1,1582.75,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,15.05946717,154.9992428,One Line,Fiber Optic,Month-to-Month,15,Phone and Internet,2 years,Non-Auto
0208-BPQEJ,Female,0,Yes,Yes,1,0,0,Bank transfer (automatic),19.4,198.1,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,10.21134021,9.077066934,One Line,No Internet Service,Month-to-Month,10,Phone,< 1 year,Auto
0212-ISBBF,Female,0,No,No,0,1,0,Electronic check,50.35,1098.85,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,21.82423039,15.72389523,No Phone Service,DSL,Month-to-Month,22,Internet,2 years,Non-Auto
0214-JHPFW,Female,0,Yes,No,0,1,2,Bank transfer (automatic),57.8,4039.3,No,TRUE,FALSE,FALSE,TRUE,FALSE,1,69.88408304,139.6346223,No Phone Service,DSL,2 Year,70,Internet,5 years,Auto
0215-BQKGS,Male,0,No,No,1,2,0,Credit card (automatic),84.3,2438.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,28.92763938,34.46863187,One Line,Fiber Optic,Month-to-Month,29,Phone and Internet,3 years,Auto
0218-QNVAS,Male,0,Yes,Yes,2,2,1,Bank transfer (automatic),100.55,7113.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.74838389,244.2595162,Two or More Lines,Fiber Optic,1 Year,71,Phone and Internet,5 years,Auto
0219-QAERP,Male,0,Yes,No,1,0,1,Credit card (automatic),19.8,576.65,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,29.12373737,131.4867437,One Line,No Internet Service,1 Year,29,Phone,3 years,Auto
0219-YTZUE,Male,0,Yes,Yes,2,2,0,Bank transfer (automatic),84.8,371.9,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,4.385613208,190.8404961,Two or More Lines,Fiber Optic,Month-to-Month,4,Phone and Internet,< 1 year,Auto
0220-EBGCE,Male,0,No,No,1,2,0,Electronic check,85.85,167.3,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1.948747816,15.20562642,One Line,Fiber Optic,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
0221-NAUXK,Male,0,No,Yes,1,0,1,Bank transfer (automatic),19.95,219.5,No,FALSE,FALSE,TRUE,FALSE,FALSE,2,11.00250627,60.49497074,One Line,No Internet Service,1 Year,11,Phone,< 1 year,Auto
0221-WMXNQ,Male,1,No,No,1,2,0,Electronic check,75.35,273.4,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,3.628400796,5.22178431,One Line,Fiber Optic,Month-to-Month,4,Phone and Internet,< 1 year,Non-Auto
0222-CNVPT,Male,1,No,No,0,1,0,Credit card (automatic),48.8,2555.05,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,52.35758197,539.8638024,No Phone Service,DSL,Month-to-Month,52,Internet,5 years,Auto
0224-HJAPT,Male,0,No,No,2,1,0,Electronic check,47.15,223.15,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,4.732767762,27.16901813,Two or More Lines,DSL,Month-to-Month,5,Phone and Internet,< 1 year,Non-Auto
0224-NIJLP,Male,0,Yes,Yes,1,0,2,Mailed check,20.15,165.5,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,8.213399504,82.10134378,One Line,No Internet Service,2 Year,8,Phone,< 1 year,Non-Auto
0224-RLWWD,Female,1,No,No,1,1,0,Electronic check,44.3,89.3,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,2.015801354,32.02718571,One Line,DSL,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
0225-ZORZP,Male,0,No,No,1,2,0,Electronic check,84.3,235.05,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,2.788256228,12.22892495,One Line,Fiber Optic,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
0228-MAUWC,Male,0,No,No,2,1,0,Electronic check,59.55,1144.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,19.22082284,16.24232466,Two or More Lines,DSL,Month-to-Month,19,Phone and Internet,2 years,Non-Auto
0229-LFJAF,Male,0,No,No,2,1,2,Bank transfer (automatic),69.65,4908.25,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,70.47020818,77.07504676,Two or More Lines,DSL,2 Year,70,Phone and Internet,5 years,Auto
0230-UBYPQ,Male,1,Yes,No,0,1,1,Bank transfer (automatic),36.1,2298.9,No,FALSE,FALSE,FALSE,TRUE,FALSE,1,63.68144044,34.33910588,No Phone Service,DSL,1 Year,64,Internet,5 years,Auto
0230-WEQUW,Male,0,Yes,No,0,1,2,Bank transfer (automatic),56.6,3789.2,No,FALSE,FALSE,FALSE,TRUE,FALSE,1,66.94699647,3789.2,No Phone Service,DSL,2 Year,67,Internet,5 years,Auto
0231-LXVAP,Male,0,No,No,1,2,0,Electronic check,75.9,75.9,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,1.261548793,One Line,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
0233-FTHAV,Female,0,No,No,2,2,1,Bank transfer (automatic),79.2,4765,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,60.16414141,97.63010518,Two or More Lines,Fiber Optic,1 Year,60,Phone and Internet,5 years,Auto
0234-TEVTT,Female,0,Yes,Yes,0,1,1,Credit card (automatic),45,2196.3,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,48.80666667,2196.3,No Phone Service,DSL,1 Year,49,Internet,5 years,Auto
0235-KGSLC,Female,0,No,No,1,2,0,Credit card (automatic),85.55,85.55,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,5.528046586,One Line,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Auto
0236-HFWSV,Male,0,No,No,2,2,0,Electronic check,93.35,1444.65,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,15.47562935,29.3029473,Two or More Lines,Fiber Optic,Month-to-Month,15,Phone and Internet,2 years,Non-Auto
0237-YFUTL,Female,0,Yes,No,2,2,0,Bank transfer (automatic),109.65,5405.8,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,49.3005016,76.49113625,Two or More Lines,Fiber Optic,Month-to-Month,49,Phone and Internet,5 years,Auto
0238-WHBIQ,Male,0,Yes,Yes,2,1,2,Credit card (automatic),89.7,6339.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.6722408,138.8101739,Two or More Lines,DSL,2 Year,71,Phone and Internet,5 years,Auto
0239-OXEXL,Female,0,No,No,2,2,0,Mailed check,84.25,3847.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,45.66884273,52.9452161,Two or More Lines,Fiber Optic,Month-to-Month,46,Phone and Internet,5 years,Non-Auto
0244-LGNFY,Female,0,Yes,Yes,2,1,2,Bank transfer (automatic),92.65,6733,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,72.67134377,6733,Two or More Lines,DSL,2 Year,73,Phone and Internet,More than 5 years,Auto
0247-SLUJI,Male,0,Yes,Yes,1,0,0,Mailed check,19.7,19.7,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,1,19.7,One Line,No Internet Service,Month-to-Month,1,Phone,< 1 year,Non-Auto
0248-IPDFW,Female,0,No,No,2,1,0,Electronic check,50.1,50.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,1,0.7542514473,Two or More Lines,DSL,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
0248-PGHBZ,Female,1,No,No,1,2,2,Bank transfer (automatic),92.45,6140.85,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,66.42347215,126.3774649,One Line,Fiber Optic,2 Year,66,Phone and Internet,5 years,Auto
0253-ZTEOB,Female,0,Yes,Yes,2,1,2,Electronic check,79.65,3870.3,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,48.5913371,55.7889313,Two or More Lines,DSL,2 Year,49,Phone and Internet,5 years,Non-Auto
0254-FNMCI,Female,0,No,No,1,2,2,Electronic check,109.9,7624.2,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,69.37397634,142.5231384,One Line,Fiber Optic,2 Year,69,Phone and Internet,5 years,Non-Auto
0254-KCJGT,Male,0,Yes,No,2,1,1,Credit card (automatic),81.4,4354.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,53.49447174,64.14145771,Two or More Lines,DSL,1 Year,53,Phone and Internet,5 years,Auto
0254-WWRKD,Female,0,Yes,Yes,1,1,1,Credit card (automatic),50.55,3431.75,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,67.88822948,124.8903675,One Line,DSL,1 Year,68,Phone and Internet,5 years,Auto
0256-LTHVJ,Female,0,Yes,Yes,1,2,0,Electronic check,81.05,2227.1,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,27.47809994,67.99266456,One Line,Fiber Optic,Month-to-Month,27,Phone and Internet,3 years,Non-Auto
0257-KXZGU,Female,0,Yes,Yes,2,1,0,Bank transfer (automatic),62.45,2045.55,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,32.755004,79.72911084,Two or More Lines,DSL,Month-to-Month,33,Phone and Internet,3 years,Auto
0257-ZESQC,Female,1,Yes,No,1,2,0,Bank transfer (automatic),75.2,1929.35,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,25.65625,649.7047495,One Line,Fiber Optic,Month-to-Month,26,Phone and Internet,3 years,Auto
0258-NOKBL,Male,0,No,No,1,2,0,Electronic check,90.4,268.45,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,2.969579646,126.6817769,One Line,Fiber Optic,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
0259-GBZSH,Male,0,No,No,2,2,0,Electronic check,85.65,181.5,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,2.119089317,20.31217378,Two or More Lines,Fiber Optic,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
0260-ZDLGK,Female,0,No,Yes,1,1,0,Mailed check,72.9,651.4,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,2,8.935528121,13.17129623,One Line,DSL,Month-to-Month,9,Phone and Internet,< 1 year,Non-Auto
0263-FJTQO,Male,0,Yes,Yes,2,1,2,Credit card (automatic),70.5,3486.65,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,49.45602837,50.43297712,Two or More Lines,DSL,2 Year,49,Phone and Internet,5 years,Auto
0264-CNITK,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1389.6,No,TRUE,FALSE,TRUE,FALSE,FALSE,3,69.13432836,45.18681052,One Line,No Internet Service,2 Year,69,Phone,5 years,Auto
0265-EDXBD,Male,1,Yes,No,2,2,0,Electronic check,74.9,2303.35,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,30.75233645,152.3263578,Two or More Lines,Fiber Optic,Month-to-Month,31,Phone and Internet,3 years,Non-Auto
0265-PSUAE,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),100.7,1522.7,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,15.12115194,23.94695589,One Line,Fiber Optic,Month-to-Month,15,Phone and Internet,2 years,Auto
0266-CLZKZ,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.65,6717.9,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,63.58637009,95.28463185,Two or More Lines,Fiber Optic,2 Year,64,Phone and Internet,5 years,Auto
0266-GMEAO,Male,0,Yes,Yes,2,2,2,Credit card (automatic),114.3,8058.55,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,70.50349956,2704.441164,Two or More Lines,Fiber Optic,2 Year,71,Phone and Internet,5 years,Auto
0268-QKIWO,Female,0,No,No,1,0,0,Electronic check,19.75,58.85,Yes,TRUE,TRUE,TRUE,FALSE,FALSE,0,2.979746835,2.661090994,One Line,No Internet Service,Month-to-Month,3,Phone,< 1 year,Non-Auto
0269-XFESX,Male,0,Yes,Yes,2,0,1,Mailed check,24.35,538.5,No,FALSE,FALSE,TRUE,FALSE,FALSE,3,22.11498973,7.37194136,Two or More Lines,No Internet Service,1 Year,22,Phone,2 years,Non-Auto
0270-THENM,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),69.85,5102.35,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,73.04724409,644.7783927,Two or More Lines,DSL,2 Year,73,Phone and Internet,More than 5 years,Auto
0274-JKUJR,Male,0,Yes,Yes,0,1,0,Mailed check,58.85,465.7,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,7.913338997,53.32367923,No Phone Service,DSL,Month-to-Month,8,Internet,< 1 year,Non-Auto
0277-BKSQP,Male,0,Yes,Yes,1,1,0,Electronic check,54.4,475.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,8.733455882,7.138043721,One Line,DSL,Month-to-Month,9,Phone and Internet,< 1 year,Non-Auto
0277-ORXQS,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),50.55,3364.55,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,66.55885262,622.0797321,No Phone Service,DSL,2 Year,67,Internet,5 years,Auto
0278-YXOOG,Male,0,No,No,1,0,0,Mailed check,21.05,113.85,Yes,FALSE,TRUE,TRUE,FALSE,FALSE,0,5.408551069,2.344229891,One Line,No Internet Service,Month-to-Month,5,Phone,< 1 year,Non-Auto
0280-XJGEX,Male,0,No,No,2,2,0,Bank transfer (automatic),103.7,5036.3,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,48.56605593,81.36879252,Two or More Lines,Fiber Optic,Month-to-Month,49,Phone and Internet,5 years,Auto
0281-CNTZX,Male,0,Yes,No,1,0,2,Bank transfer (automatic),19.95,1234.8,No,FALSE,FALSE,TRUE,FALSE,FALSE,1,61.89473684,101.6567575,One Line,No Internet Service,2 Year,62,Phone,5 years,Auto
0282-NVSJS,Female,1,Yes,Yes,0,1,0,Mailed check,29.3,355.9,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,12.14675768,12.90175793,No Phone Service,DSL,Month-to-Month,12,Internet,2 years,Non-Auto
0285-INHLN,Male,0,Yes,Yes,1,1,0,Credit card (automatic),54.75,1510.3,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,27.58538813,46.12562544,One Line,DSL,Month-to-Month,28,Phone and Internet,3 years,Auto
0289-IVARM,Female,0,No,No,1,1,0,Electronic check,60.55,1982.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,32.74318745,37.77591318,One Line,DSL,Month-to-Month,33,Phone and Internet,3 years,Non-Auto
0292-WEGCH,Female,0,Yes,Yes,2,1,0,Electronic check,86.2,4524.05,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,52.48317865,4524.05,Two or More Lines,DSL,Month-to-Month,52,Phone and Internet,5 years,Non-Auto
0295-PPHDO,Male,0,No,No,2,2,0,Electronic check,95.45,95.45,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,19.18902075,Two or More Lines,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
0295-QVKPB,Male,0,No,No,1,1,0,Credit card (automatic),63.95,318.1,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,4.974198593,16.87529732,One Line,DSL,Month-to-Month,5,Phone and Internet,< 1 year,Auto
0297-RBCSG,Male,0,No,No,1,1,1,Bank transfer (automatic),65.35,1231.85,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,18.85003826,24.21255677,One Line,DSL,1 Year,19,Phone and Internet,2 years,Auto
0298-XACET,Male,0,Yes,Yes,0,1,2,Mailed check,50.2,2554,No,FALSE,FALSE,FALSE,TRUE,FALSE,3,50.87649402,34.78538949,No Phone Service,DSL,2 Year,51,Internet,5 years,Non-Auto
0301-FIDRB,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),63.8,4684.3,No,TRUE,FALSE,FALSE,TRUE,FALSE,3,73.42163009,152.8524941,No Phone Service,DSL,2 Year,73,Internet,More than 5 years,Auto
0301-KOBTQ,Male,0,No,No,1,0,2,Bank transfer (automatic),20.05,614.45,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,30.64588529,73.73545794,One Line,No Internet Service,2 Year,31,Phone,3 years,Auto
0302-JOIVN,Female,0,Yes,No,1,2,0,Electronic check,101.15,842.9,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,8.333168562,21.64013745,One Line,Fiber Optic,Month-to-Month,8,Phone and Internet,< 1 year,Non-Auto
0303-UNCIP,Male,0,No,No,2,1,1,Mailed check,65,2531.8,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,38.95076923,566.3817548,Two or More Lines,DSL,1 Year,39,Phone and Internet,5 years,Non-Auto
0303-WMMRN,Male,0,No,No,1,0,0,Mailed check,19.25,86.05,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,4.47012987,7.705172628,One Line,No Internet Service,Month-to-Month,4,Phone,< 1 year,Non-Auto
0305-SQECB,Female,0,No,Yes,0,1,1,Mailed check,36.05,402.6,No,TRUE,FALSE,FALSE,TRUE,FALSE,2,11.16782247,85.33273048,No Phone Service,DSL,1 Year,11,Internet,< 1 year,Non-Auto
0306-JAELE,Male,0,No,No,1,2,0,Electronic check,96.1,453.4,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,4.718002081,26.44197153,One Line,Fiber Optic,Month-to-Month,5,Phone and Internet,< 1 year,Non-Auto
0307-BCOPK,Female,0,No,No,1,0,1,Mailed check,19.05,326.65,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,17.14698163,4.678848615,One Line,No Internet Service,1 Year,17,Phone,2 years,Non-Auto
0308-GIQJT,Male,1,No,No,2,2,1,Bank transfer (automatic),105.75,7382.85,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,69.8141844,705.7906768,Two or More Lines,Fiber Optic,1 Year,70,Phone and Internet,5 years,Auto
0308-IVGOK,Female,0,No,No,0,1,1,Credit card (automatic),40.4,422.6,No,TRUE,FALSE,FALSE,TRUE,FALSE,0,10.46039604,6.971787256,No Phone Service,DSL,1 Year,10,Internet,< 1 year,Auto
0310-MVLET,Female,0,Yes,Yes,2,2,0,Electronic check,99.15,6010.05,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,3,60.61573374,84.29437819,Two or More Lines,Fiber Optic,Month-to-Month,61,Phone and Internet,5 years,Non-Auto
0310-SUCIN,Female,0,Yes,No,1,1,1,Bank transfer (automatic),84.8,6046.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,71.29834906,671.2253076,One Line,DSL,1 Year,71,Phone and Internet,5 years,Auto
0310-VQXAM,Male,0,No,No,1,0,0,Mailed check,19.85,178.8,No,FALSE,FALSE,TRUE,FALSE,FALSE,0,9.007556675,28.1044501,One Line,No Internet Service,Month-to-Month,9,Phone,< 1 year,Non-Auto
0311-QYWSS,Female,0,No,No,1,1,0,Electronic check,49.45,314.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,6.3619818,12.28328094,One Line,DSL,Month-to-Month,6,Phone and Internet,< 1 year,Non-Auto
0311-UNPFF,Female,0,No,No,1,2,0,Bank transfer (automatic),88.8,2274.35,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,25.61204955,388.4496826,One Line,Fiber Optic,Month-to-Month,26,Phone and Internet,3 years,Auto
0314-TKOSI,Female,0,No,No,1,1,0,Mailed check,55.15,322.9,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,5.85494107,30.80947398,One Line,DSL,Month-to-Month,6,Phone and Internet,< 1 year,Non-Auto
0315-LVCRK,Male,0,No,No,1,2,0,Electronic check,84.8,888.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,0,10.48054245,888.75,One Line,Fiber Optic,Month-to-Month,10,Phone and Internet,< 1 year,Non-Auto
0318-QUUOB,Male,0,Yes,No,1,2,0,Electronic check,80.55,80.55,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,1,1,1.66752196,One Line,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
0318-ZOPWS,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.15,973.35,No,TRUE,FALSE,TRUE,FALSE,FALSE,1,48.30521092,338.8828292,One Line,No Internet Service,2 Year,48,Phone,5 years,Auto
0319-QZTCO,Female,0,Yes,Yes,1,1,0,Credit card (automatic),58.7,168.6,No,TRUE,FALSE,TRUE,TRUE,TRUE,3,2.872231687,3.092722496,One Line,DSL,Month-to-Month,3,Phone and Internet,< 1 year,Auto
0320-DWVTU,Female,0,No,No,1,2,2,Mailed check,99.5,5424.25,No,TRUE,FALSE,TRUE,TRUE,TRUE,0,54.51507538,232.321607,One Line,Fiber Optic,2 Year,55,Phone and Internet,5 years,Non-Auto
0320-JDNQG,Male,0,Yes,Yes,1,2,0,Electronic check,99.85,2331.3,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,3,23.34802203,1181.278827,One Line,Fiber Optic,Month-to-Month,23,Phone and Internet,2 years,Non-Auto
0322-CHQRU,Male,0,No,No,1,1,0,Electronic check,45.35,89.5,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1.97353914,89.5,One Line,DSL,Month-to-Month,2,Phone and Internet,< 1 year,Non-Auto
0322-YINQP,Male,0,No,No,1,1,0,Mailed check,48.55,48.55,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,1,10.5708866,One Line,DSL,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
0323-XWWTN,Male,0,No,Yes,2,0,2,Mailed check,26.4,121.25,No,FALSE,FALSE,TRUE,FALSE,FALSE,2,4.59280303,1.773186021,Two or More Lines,No Internet Service,2 Year,5,Phone,< 1 year,Non-Auto
0324-BRPCJ,Female,1,Yes,No,2,2,0,Electronic check,100.2,6851.65,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,68.37974052,876.4706943,Two or More Lines,Fiber Optic,Month-to-Month,68,Phone and Internet,5 years,Non-Auto
0325-XBFAC,Male,0,No,No,1,2,0,Electronic check,94.7,740.3,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,7.817317846,10.35306767,One Line,Fiber Optic,Month-to-Month,8,Phone and Internet,< 1 year,Non-Auto
0326-VDYXE,Female,0,Yes,No,2,2,1,Electronic check,97.65,6982.5,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,71.50537634,182.0469033,Two or More Lines,Fiber Optic,1 Year,72,Phone and Internet,More than 5 years,Non-Auto
0327-WFZSY,Male,0,Yes,Yes,2,2,1,Electronic check,100,3835.55,No,FALSE,FALSE,TRUE,TRUE,TRUE,3,38.3555,3835.55,Two or More Lines,Fiber Optic,1 Year,38,Phone and Internet,5 years,Non-Auto
0328-GRPMV,Female,0,No,No,1,2,0,Electronic check,70.1,70.1,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,1,21.76590549,One Line,Fiber Optic,Month-to-Month,1,Phone and Internet,< 1 year,Non-Auto
0329-GTIAJ,Female,0,No,No,1,2,0,Electronic check,97.9,315.3,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,3.220633299,5.248514031,One Line,Fiber Optic,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
0330-BGYZE,Male,0,Yes,No,2,2,1,Bank transfer (automatic),102.5,6157.6,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,60.07414634,1304.631592,Two or More Lines,Fiber Optic,1 Year,60,Phone and Internet,5 years,Auto
0330-IVZHA,Female,0,Yes,No,1,2,0,Electronic check,69.95,330.15,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,1,4.719799857,114.9238447,One Line,Fiber Optic,Month-to-Month,5,Phone and Internet,< 1 year,Non-Auto
0334-GDDSO,Male,1,No,No,2,2,0,Electronic check,81.35,233.7,Yes,FALSE,TRUE,TRUE,TRUE,TRUE,0,2.872771973,4.458532394,Two or More Lines,Fiber Optic,Month-to-Month,3,Phone and Internet,< 1 year,Non-Auto
0334-ZFJSR,Female,0,Yes,No,2,1,1,Credit card (automatic),66.05,3462.1,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,52.41635125,48.26160697,Two or More Lines,DSL,1 Year,52,Phone and Internet,5 years,Auto
0336-KXKFK,Male,0,No,No,0,1,2,Credit card (automatic),61.2,4390.25,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,71.73611111,60.93076528,No Phone Service,DSL,2 Year,72,Internet,More than 5 years,Auto
0336-PIKEI,Male,1,Yes,No,1,1,2,Bank transfer (automatic),74.4,5360.75,No,FALSE,FALSE,TRUE,TRUE,TRUE,1,72.0530914,128.2444328,One Line,DSL,2 Year,72,Phone and Internet,More than 5 years,Auto
0337-CNPZE,Female,0,No,No,2,2,0,Electronic check,106.3,4443.45,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,41.80103481,72.57604455,Two or More Lines,Fiber Optic,Month-to-Month,42,Phone and Internet,5 years,Non-Auto
0343-QLUZP,Male,0,No,No,0,1,2,Bank transfer (automatic),39.6,2424.5,No,FALSE,FALSE,FALSE,TRUE,FALSE,0,61.22474747,374.8404605,No Phone Service,DSL,2 Year,61,Internet,5 years,Auto
0345-HKJVM,Female,0,No,No,1,2,0,Electronic check,89.3,577.6,Yes,TRUE,TRUE,TRUE,TRUE,TRUE,0,6.468085106,12.95771584,One Line,Fiber Optic,Month-to-Month,6,Phone and Internet,< 1 year,Non-Auto
0345-XMMUG,Female,0,Yes,No,2,2,2,Credit card (automatic),108.9,4854.3,No,TRUE,FALSE,TRUE,TRUE,TRUE,1,44.57575758,301.4528632,Two or More Lines,Fiber Optic,2 Year,45,Phone and Internet,5 years,Auto
0347-UBKUZ,Female,0,No,No,1,0,0,Mailed check,19.9,320.45,No,TRUE,FALSE,TRUE,FALSE,FALSE,0,16.10301508,5.559170999,One Line,No Internet Service,Month-to-Month,16,Phone,2 years,Non-Auto
